entry_id,title,authors,year,journal,volume,pages,doi,arxiv_id,keywords,publication_type,featured,citation_count,research_area,relevance_score,abstract
arxiv:2503.01975,Gravitational wave cosmology in Einstein-scalar-Gauss-Bonnet gravity,Jared Fier; Henry Han; Bowen Li; Kai Lin; Shinji Mukohyama; Anzhong Wang,2025,,,,,2503.01975,,preprint,False,0,science_case,0.3,
10.1063/5.0248904,Measuring remanent magnetic moment of test masses by a compound pendulum in a magnetic shielding room.,Yuanyang Yu; Shengxin Lin; Yi Yan; Yancong Huo; Butian Zhang; Donghua Pan; Shun Wang; Zebing Zhou,2025,Review of Scientific Instruments,,,10.1063/5.0248904,,,journal,False,0,mission_design,0.3,
10.1016/j.actaastro.2025.02.040,Configuration acquisition of gravitational wave detector based on differential geometry guidance,Xianda Liu; Yunhe Meng,2025,Acta Astronautica,,,10.1016/j.actaastro.2025.02.040,,,journal,False,0,,0.3,
10.1103/rbkb-qnxv,Post-adiabatic waveform-generation framework for asymmetric precessing binaries,Josh Mathews; Adam Pound,2025,Physical Review D,,,10.1103/rbkb-qnxv,2501.01413,,preprint,False,0,mission_design,0.3,
10.1103/PhysRevD.110.102007,Adaptive extended Kalman filter and point ahead angle prediction in the detection of gravitational waves in space,Jinke Yang; Yong Xie; Wenlin Tang; Xindong Liang; Liang Zhang; Zhao Cui; Xue Wang; Haojie Li; Jianjun Jia; Yun Kau Lau,2024,Physical Review D,,,10.1103/PhysRevD.110.102007,2411.17146,,preprint,False,0,mission_design,0.3,
10.1016/j.actaastro.2024.10.008,Stable configuration design for libration point gravitational wave observatory,Cheng Chen; Xiangyu Li; Dong Qiao,2024,Acta Astronautica,,,10.1016/j.actaastro.2024.10.008,,,journal,False,0,,0.3,
10.1016/j.physletb.2025.139300,Inner Radius and Energy Conditions of Dark Matter Halos Surrounding Schwarzschild Black Holes,Zibo Shen; Anzhong Wang; Shaoyu Yin,2024,Physics Letters B,,,10.1016/j.physletb.2025.139300,2408.05417,,preprint,False,0,source_modeling,0.3,
10.1007/978-981-97-8887-3_18,Gravitational waves from sub-solar mass primordial black holes,Andrew L. Miller,2024,Springer Series in Astrophysics and Cosmology,,,10.1007/978-981-97-8887-3_18,2404.11601,,preprint,False,0,data_analysis,0.3,
10.1109/JSEN.2024.3368211,"High-Precision Capacitive Displacement Sensor for Gravitational Wave Detection: Sensitive Probe Modeling, Analysis, and Optimization",Jiawen Lan; Liangqi Gui; Liang Lang; Hong Ma; Sheng Zhu; Quanliang Huang,2024,IEEE Sensors Journal,,,10.1109/JSEN.2024.3368211,,,journal,False,0,data_analysis,0.3,
10.1109/ISAES61964.2024.10750965,Stable Domain for Geocentric GWs Observatory Based on Deviation Boundary Analysis,Feida Jia; Jianchao Zheng; Xiangyu Li; Dong Qiao,2024,2024 3rd International Symposium on Aerospace Engineering and Systems (ISAES),,,10.1109/ISAES61964.2024.10750965,,,journal,False,0,mission_design,0.3,
10.3390/app132413115,Multi-Physics and Multi-Objective Optimization for Fixing Cubic Fabry–Pérot Cavities Based on Data Learning,Hang Zhao; Fanchao Meng; Zhongge Wang; Xiongfei Yin; Lingqiang Meng; Jianjun Jia,2023,Applied Sciences,,,10.3390/app132413115,,,journal,False,0,instrument,0.3,
10.1088/1742-6596/2669/1/012005,"Overview of gravitational waves: Formation, polarization and detection",Jing Zhou,2023,Journal of Physics: Conference Series,,,10.1088/1742-6596/2669/1/012005,,,journal,False,0,mission_design,0.3,
10.1088/1475-7516/2024/05/073,Gravitational radiation from eccentric binary black hole system in dynamical Chern-Simons gravity,Zhao Li; Jin Qiao; Tan Liu; Rui Niu; Shaoqi Hou; Tao Zhu; Wen Zhao,2023,Journal of Cosmology and Astroparticle Physics,,,10.1088/1475-7516/2024/05/073,2309.05991,,preprint,False,0,source_modeling,0.3,
10.1007/s11433-023-2179-9,Detecting gravitational wave with an interferometric seismometer array on lunar nearside,Junlang Li; Fangfei Liu; Yuan Pan; Zijian Wang; Mengdi Cao; Mengyao Wang; Fan Zhang; Jinhai Zhang; Zong-Hong Zhu,2023,"Science China Physics, Mechanics & Astronomy",,,10.1007/s11433-023-2179-9,,,journal,False,0,,0.3,
10.1016/j.actaastro.2022.10.048,Semi-analytical configuration optimization of geocentric gravitational wave observatory,Feida Jia; Xiangyu Li; Dong Qiao; Xingyu Zhou,2022,Acta Astronautica,,,10.1016/j.actaastro.2022.10.048,,,journal,False,0,,0.3,
10.3390/APP11146549,Low Power Cusped Field Thruster Developed for the Space-Borne Gravitational Wave Detection Mission in China,Hui Liu; Ming Zeng; Xiang Niu; Hongyan Huang; Daren Yu,2021,Applied Sciences,,,10.3390/APP11146549,,,journal,False,0,mission_design,0.3,
10.1103/PhysRevD.103.123021,Gravitational wave cosmology: High frequency approximation,Jared Fier; Xiongjun Fang; Bowen Li; Shinji Mukohyama; Anzhong Wang; Tao Zhu,2021,Physical Review D,,,10.1103/PhysRevD.103.123021,2102.08968,,preprint,False,0,science_case,0.3,
10.1360/tb-2020-1068,The gravitational-wave landscape,Lijing Shao,2020,Chinese Science Bulletin,,,10.1360/tb-2020-1068,,,journal,False,0,source_modeling,0.3,
10.7498/aps.74.20250852,Upgrades and Improvements of Laser Interferometric Gravitational Wave Detectors,HUANG Xiaoman; Liu Jian; GUO Yuefan; MA Yiqiu; MA Yubo; WANG Haoyu; WANG Mengyao; Wu Bin; YANG Sheng; YOU Zhiqiang; Zhang Fan; ZHANG Teng; ZHAO Yuhang; ZHU Xingjiang,2025,Acta Physica Sinica,,,10.7498/aps.74.20250852,,,journal,False,0,instrument,0.3,
10.11728/cjss2024.05.2024-0022,Design of Finite Frequency Domain Disturbance Rejection Controller for the Drag-free Spacecraft in Space-borne Gravitational Wave Detection,Qianjiao Xu; Bing Cui; Pengcheng Wang; Yuanqing Xia; Yonghe Zhang,2024,Chinese Journal of Space Science,,,10.11728/cjss2024.05.2024-0022,,,journal,False,0,instrument,0.3,
10.1016/j.optcom.2026.133149,Coupling analysis of telescope wavefront aberrations and pointing deviations in inter-satellite laser interferometry,Peng Wang; Hongxiao Zhang; Lei Fan; Zihan Wang; Zhengyi Zhao; Hui Li; Ming Li; Xudong Lin,2026,Optics Communications,,,10.1016/j.optcom.2026.133149,,,journal,False,0,instrument,0.0,
arxiv:2510.16113,Post-adiabatic self-force waveforms: slowly spinning primary and precessing secondary,Josh Mathews; Barry Wardell; Adam Pound; Niels Warburton,2025,,,,,2510.16113,,preprint,False,0,source_modeling,0.0,
10.1080/15361055.2025.2533077,Nuclear Fusion Propulsion Systems For Deep Space Travel Architecture: A Review,Pavel O. Savelev; Andrei Ivanovich Shumeiko,2025,Fusion Science and Technology,,,10.1080/15361055.2025.2533077,,,journal,False,0,mission_design,0.0,
10.1007/s10409-025-25131-x,Closed-loop dynamics and disturbance propagation mechanisms of a drag-free control ground-based validation system,Qixian Zhou; Ke An; Pengcheng Wang; Wei Lu; Yonghe Zhang; Huawang Li; Tao Yu,2025,Acta Mechanica Sinica,,,10.1007/s10409-025-25131-x,,,journal,False,0,instrument,0.0,
10.1063/5.0276866,SE-ResNet based disturbance identification algorithm for microthrust measurement system,Mingming Han,2025,AIP Advances,,,10.1063/5.0276866,,,journal,False,0,,0.0,
10.1016/j.measurement.2025.117498,Design of a compact multilayer insulation test bench with ultra-high temperature stability and uniformity,Xingyu Yan; Hui Chen; Jia Hao; Shaobo Qu; Fulong Wei; Shen Zhan; Zebing Zhou,2025,Measurement,,,10.1016/j.measurement.2025.117498,,,journal,False,0,,0.0,
10.1117/12.3058781,Enhancing the vibration insensitivity of dual-axis ultra-stable cavity for space laser interferometer,Chengwen Xing; Tianyao Xu; Yue Li; Zhichao Li; Chaoqun Ma; Fanchao Meng; Xiaohua Hu; Lingqiang Meng; Jianjun Jia,2025,Advanced Fiber Laser Conference (AFL 2024),,,10.1117/12.3058781,,,journal,False,0,instrument,0.0,
10.1016/j.optcom.2025.132018,Temperature-insensitive fused-tapered fiber couplers based on negative thermal expansion material coating,Zelong Huang; Jie Xu; Jue Li; Chunzhao Ma; Jian Luo; Xin Yu; Yunqiao Hu; Changlei Guo; Hsien-Chi Yeh,2025,Optics Communications,,,10.1016/j.optcom.2025.132018,2502.06270,,preprint,False,0,instrument,0.0,
10.1109/TIE.2024.3419254,A Variable-Bandwidth Extended State Observer for Nonlinear Systems With Measurement Noise,Bing Cui; Guotao Zhao; Yuanqing Xia; Pengcheng Wang; Yonghe Zhang,2025,IEEE Transactions on Industrial Electronics,,,10.1109/TIE.2024.3419254,,,journal,False,0,instrument,0.0,
10.1016/j.asr.2025.02.001,Design and verification of the state recovery controller for a drag-free satellite with two test masses,Chenglei Yue; Zhaohui Dang; Chu Zhang; Xiaokui Yue; Yonghe Zhang,2025,Advances in Space Research,,,10.1016/j.asr.2025.02.001,,,journal,False,0,instrument,0.0,
10.1007/s10765-024-03403-6,Study on Temperature Noise Suppression Characteristics Based on Multilayer Composite Structure,Jia-He Kang; Qi Deng; Hongjia Liu; Hua Chen; Rui Zhao; Changpeng Yang; Xin Zhao; Wen-long Cheng,2024,International Journal of Thermophysics,,,10.1007/s10765-024-03403-6,,,journal,False,0,data_analysis,0.0,
10.1063/5.0200682,Deep residual shrinkage network with multichannel VMD inputs for noise reduction of micro-thrust measurement,Zhikang Liu; Xingyu Chen; Jiawen Xu; Liye Zhao,2024,AIP Advances,,,10.1063/5.0200682,,,journal,False,0,data_analysis,0.0,
10.1016/j.actaastro.2024.05.012,Robust attitude coordinated control for gravitational-wave detection spacecraft formation with large-scale communication delays,Yinsheng Song; Xiaofang Chen; Zeyang Yin; Yuxin Liao; Caisheng Wei,2024,Acta Astronautica,,,10.1016/j.actaastro.2024.05.012,,,journal,False,0,,0.0,
10.1016/j.vacuum.2024.113307,Design and experimentation of a cylindrical Hall micro thruster function as a micro thruster and vacuum gauge,Shixu Lu; Liexiao Dong; Ning Guo; Chunyuan Zhu; Luxiang Xu; Jianfei Long,2024,Vacuum,,,10.1016/j.vacuum.2024.113307,,,journal,False,0,,0.0,
10.3390/s24092883,Design of High-Precision Driving Control System for Charge Management,Yang Wang; Boyan Lv; Tao Yu; Longqi Wang; Zhi Wang,2024,Sensors,,,10.3390/s24092883,,,journal,False,0,,0.0,
10.1016/j.cja.2024.01.031,A review on DFACS (I): System design and dynamics modeling,Bohan Jiao; Qifan Liu; Zhaohui Dang; Xiaokui Yue; Yonghe Zhang; Yuanqing Xia; Li Duan; Qinglei Hu; Chenglei Yue; Pengcheng Wang; Ming Guo; Zhansheng Duan; Bing Cui; Chu Zhang; Xiaodong Shao,2024,Chinese Journal of Aeronautics,,,10.1016/j.cja.2024.01.031,,,journal,False,0,,0.0,
10.1016/j.cja.2024.02.013,A review on DFACS (II): Modeling and analysis of disturbances and noises,Chenglei Yue; Bohan Jiao; Zhaohui Dang; Xiaokui Yue; Yonghe Zhang; Yuanqing Xia; Li Duan; Qinglei Hu; Qifan Liu; Pengcheng Wang; Ming Guo; Zhansheng Duan; Bing Cui; Chu Zhang; Xiaodong Shao,2024,Chinese Journal of Aeronautics,,,10.1016/j.cja.2024.02.013,,,journal,False,0,data_analysis,0.0,
10.1016/j.physletb.2024.138797,Analytical models of supermassive black holes in galaxies surrounded by dark matter halos,Zibo Shen; Anzhong Wang; Yungui Gong; Shaoyu Yin,2023,Physics Letters B,,,10.1016/j.physletb.2024.138797,2311.12259,,preprint,False,0,science_case,0.0,
10.1016/j.rinp.2023.106955,Analysis of the calculation method and evaluation of the magnetic acceleration noise of space inertial sensor,Zhiyin Sun; Pengxuan Li; Ziqi Li; Tao Yu; Xiaoyang Feng; Liyi Li; Peng Jin; Lei Wang,2023,Results in Physics,,,10.1016/j.rinp.2023.106955,,,journal,False,0,data_analysis,0.0,
10.1016/j.cja.2023.06.003,A parametric design method of nanosatellite close-range formation for on-orbit target inspection,Bohan Jiao; Qinbo Sun; Hongyu Han; Zhaohui Dang,2023,Chinese Journal of Aeronautics,,,10.1016/j.cja.2023.06.003,,,journal,False,0,mission_design,0.0,
10.1088/1361-6501/acbb94,High-accuracy parallelism measurement of coated cube by dual-autocollimators,Xiangdong Shan; Qinglan Wang; jiayun Han; Bingjie Wang; Qi Liu; Yating Zhang,2023,Measurement Science and Technology,,,10.1088/1361-6501/acbb94,,,journal,False,0,data_analysis,0.0,
10.1088/1361-6501/acb167,Evaluation method for the design results of space gravitational-wave telescopes,Jiancong Li; Hongan Lin; Yaozhang Huang; Miao Yu; Jiaxiong Luo; Zihao Xiao; Zhi Wang; Yanxiong Wu,2023,Measurement Science and Technology,,,10.1088/1361-6501/acb167,,,journal,False,0,data_analysis,0.0,
10.3390/app122412763,A Spaceborne Mounting Method for Fixing a Cubic Fabry–Pérot Cavity in Ultra-Stable Lasers,Pengyang Zhao; Jiuchang Deng; Chengwen Xing; Fanchao Meng; Lingqiang Meng; Yong Xie; Long Chen; Tao Liu; Wei Bian; Xiongfei Yin; Hongxing Qi; Jianjun Jia; Shougang Zhang; Jianyu Wang,2022,Applied Sciences,,,10.3390/app122412763,,,journal,False,0,instrument,0.0,
10.1109/ICSMD57530.2022.10058468,SE-ResNet-based noise reduction for steady-state micro-thrust measurement,Zhikang Liu; Chengxin Zhang; Xingyu Chen; Jiawen Xu; Liye Zhao; Ruqiang Yan,2022,"2022 International Conference on Sensing, Measurement & Data Analytics in the era of Artificial Intelligence (ICSMD)",,,10.1109/ICSMD57530.2022.10058468,,,journal,False,0,data_analysis,0.0,
10.1016/j.asr.2022.07.048,Robust composite control design of drag-free satellite with Kalman filter- based extended state observer for disturbance reduction,Haojun Ma; Jianhua Zheng; Peng Han; Dong Gao,2022,Advances in Space Research,,,10.1016/j.asr.2022.07.048,,,journal,False,0,instrument,0.0,
10.1016/j.vacuum.2022.111138,Investigation on the radial distribution of electron density in a miniaturized ECR ion thruster of wide-range operations,Shengfeng Meng; Ximing Zhu; Yong-Qi Kang; Yanfei Wang; Zhongxi Ning; Da-ren Yu,2022,Vacuum,,,10.1016/j.vacuum.2022.111138,,,journal,False,0,,0.0,
10.1038/s41586-022-05403-8,A long-duration gamma-ray burst with a peculiar origin,Jun Yang; Shunke Ai; Binbin Zhang; Bing Zhang; Zibo Liu; Xiangyu Ivy Wang; Yu-Han Yang; Yi-Han Yin; Ye Li; Hou-Jun Lu,2022,Nature,,,10.1038/s41586-022-05403-8,2204.12771,,preprint,False,0,mission_design,0.0,
10.3390/s22052070,On-Axis Optical Bench for Laser Ranging Instruments in Future Gravity Missions,Yichao Yang; Kohei Yamamoto; Miguel Dovale Álvarez; Daikang Wei; Juan José Esteban Delgado; V. Muller; Jianjun Jia; Gerhard Heinzel,2022,Sensors,,,10.3390/s22052070,2202.00976,,preprint,False,0,instrument,0.0,
10.3847/1538-4357/ac36db,Gravitational Collider Physics via Pulsar–Black Hole Binaries II: Fine and Hyperfine Structures Are Favored,Xinan Tong; Yi Wang; Hui Zhu,2021,The Astrophysical Journal,,,10.3847/1538-4357/ac36db,2106.13484,,preprint,False,0,,0.0,
10.1103/PhysRevD.103.084015,Quasinormal modes for dynamical black holes,Kai Lin; Yang‐Yi Sun; Hongsheng Zhang,2021,Physical Review D,,,10.1103/PhysRevD.103.084015,2104.06631,,preprint,False,0,,0.0,
10.3390/aerospace7060067,A Review of Low-Power Electric Propulsion Research at the Space Propulsion Centre Singapore,George-Cristian Potrivitu; Yufei Sun; Muhammad Wisnuh Aggriawan bin Rohaizat; Oleksii Cherkun; Luxiang Xu; Shiyong Huang; Shuyan Xu,2020,Aerospace,,,10.3390/aerospace7060067,,,journal,False,0,mission_design,0.0,
10.1103/PHYSREVD.102.064043,Spherically symmetric static black holes in Einstein-aether theory,Chao Zhang; Xiang Zhao; Kai Lin; Shaojun Zhang; Wen Zhao; Anzhong Wang,2020,Physical Review D,,,10.1103/PHYSREVD.102.064043,2004.06155,,preprint,False,0,mission_design,0.0,
10.1109/TIM.2025.3600696,A Thrust Stand With Adjustable Stiffness for Micro Thrust Measurement,Chunyuan Zhu; Dan Kang; Shixu Lu; Congyun Chen; Yiwei Zhang; Meirong Zhao; Yelong Zheng,2025,IEEE Transactions on Instrumentation and Measurement,,,10.1109/TIM.2025.3600696,,,journal,False,0,mission_design,0.0,
10.1016/j.optlastec.2025.112821,Design of freeform off-axis telescope with low tilt-to-length noise based on construction method,Hao Tan; Zichao Fan; Huiru Ji; Yan Mo; Donglin Ma,2025,Optics & Laser Technology,,,10.1016/j.optlastec.2025.112821,,,journal,False,0,data_analysis,0.0,
10.3788/gzxb20255402.0254107,空间引力波探测器中的锁臂控制器设计,张毅 Zhang Yi; 李明喆 Li Mingzhe; 王潼 Wang Tong; 沈玉霖 SHEN Yulin; 杨婕 Yang Jie; 辛明 Xin Ming,2025,ACTA PHOTONICA SINICA,,,10.3788/gzxb20255402.0254107,,,journal,False,0,,0.0,
10.3788/gzxb20255402.0254105,望远镜指向抖动与波前畸变耦合的仿真分析（特邀）,王鹏 Wang Peng; 张洪霄 ZHANG Hongxiao; 林旭东 Lin Xudong; 李. Li Ming,2025,ACTA PHOTONICA SINICA,,,10.3788/gzxb20255402.0254105,,,journal,False,0,,0.0,
10.3788/gzxb20255402.0254109,面向多频段激光强度噪声抑制的低噪声光电探测技术研究,张振 Zhang Zhen; 郭长磊 Guo Changlei,2025,ACTA PHOTONICA SINICA,,,10.3788/gzxb20255402.0254109,,,journal,False,0,,0.0,
10.1016/j.optlastec.2025.112977,Multi-parameter optimisation of optical bonding for the ultra-stable optical measurement bench in space-based platform,Guotao Pan; Xiaoqin Deng; Ruihong Gao; Shaoxin Wang; Heshan Liu; Keqi Qi; Ziren Luo; Wei Sha; Xudong Niu; Lei Sheng; Hongwei Lou,2025,Optics & Laser Technology,,,10.1016/j.optlastec.2025.112977,,,journal,False,0,,0.0,
10.3390/sym17091495,Design and Analysis of Hardware Acceleration for Semi-Physical Simulation of Ground-Based Drag-Free Control,Ao Li; Wen-bin Wan; Yipeng Cao; Lufan Xie; Di Liu; Jin Yang; Mingzhong Pan; Pengcheng Wang,2025,Symmetry,,,10.3390/sym17091495,,,journal,False,0,instrument,0.0,
10.3788/irla20250244,面向NPRO激光器的高稳定度温控系统设计,于龙昆 Yu Longkun; 余世淏 YU Shihao; 肖鑫 XIAO Xin; 罗子人 Luo Ziren; 李攀 LI Pan,2025,Infrared and Laser Engineering,,,10.3788/irla20250244,,,journal,False,0,,0.0,
2022-a-peculiar-long-duration-gamma-ray-burst-from-a-ne,"A peculiar, long-duration gamma-ray burst from a neutron star-white dwarf merger",Junliang Yang; B.-B. Zhang; Shunke Ai; Z.-K. Liu; X. Wang; Y. Yang; Y.-H. I. Yin; Y. Li; H. Lu; B. Zhang,2022,,,,,,,journal,False,0,,0.0,
arxiv:2511.06421,The curvature perturbations and induced gravitational waves induced by the first-order phase transition during reheating,Xiao-Bin Sui; Jing Liu; Rong-gen Cai,2025,,,,,2511.06421,,preprint,False,0,,1.0,
10.1016/j.cja.2025.103600,Low-noise and fast-response variable cold gas micro-thruster developed for Taiji program,Chao Yang; Jianwu He; Chu Zhang; Li Duan; Qi Kang; Shuang Yang,2025,Chinese Journal of Aeronautics,,,10.1016/j.cja.2025.103600,,,journal,False,0,data_analysis,1.0,
10.1088/1361-6382/ad78a1,Dragging of the particle spin and spin–spin coupling effect on its periapsis shift,Shaofei Xu; Junji Jia,2024,Classical and Quantum Gravity,,,10.1088/1361-6382/ad78a1,2401.15342,,preprint,False,0,mission_design,1.0,
10.3390/s23229141,Design and Construction of the Optical Bench Interferometer for the Taiji Program,Wei Tao; Xiaoqin Deng; Yuqing Diao; Ruihong Gao; Keqi Qi; Shaoxin Wang; Ziren Luo; Wei Sha; Heshan Liu,2023,Sensors,,,10.3390/s23229141,,,journal,False,0,mission_design,1.0,
